Unnamed: 0,name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price,img_path,actual_price_yen,sharpness,sharpness_ave,avg_brightness,light_or_dark,T_proxy,outcome,y0,y1
6605,"Aimex DT-6502 Portable high Pressure Car Washer Machine for Washing Car, Bike and Vehicle with Adjustable Pressure Knob (2...",appliances,All Appliances,https://m.media-amazon.com/images/I/71GWuV2TjEL._AC_UL320_.jpg,https://www.amazon.in/Aimex-DT-6502-Portable-Pressure-Adjustable/dp/B0BWJ5RQPN/ref=sr_1_6630?qid=1679135967&s=appliances&sr=1-6630,4.4,4,"₹6,499",9999.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6605.jpg,1099890.0,5823.471422312558,1,188.80154834983497,0,0,1,0.4881361014830912,0.6797309200954137
6706,Nitasha Microwave Oven Cover for?Samsung 28 Litre Convection MC28H5033CK,appliances,All Appliances,https://m.media-amazon.com/images/I/71G5ZzjapuL._AC_UL320_.jpg,https://www.amazon.in/Nitasha-Microwave-Samsung-Convection-MC28H5033CK/dp/B08QNGCLPN/ref=sr_1_6731?qid=1679135972&s=appliances&sr=1-6731,4.0,61,₹249,999.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6706.jpg,109890.0,19970.351171643277,1,128.5436772001121,0,0,0,0.4881361014830912,0.6797309200954137
2565,Havells Air Fryer Air Oven Digi | Extra Large Capacity | Combination of Air Fryer and OTG |9 Pre-Set Menu | Dehydrator| 2 ...,appliances,All Appliances,https://m.media-amazon.com/images/I/71QErs6+IsL._AC_UL320_.jpg,https://www.amazon.in/Havells-AirOven-Digi-1500W-Technology/dp/B07Z93ZRVP/ref=sr_1_2566?qid=1679135739&s=appliances&sr=1-2566,3.9,1077,"₹10,700",19795.0,/root/graduation_thetis/causal-bert-pytorch/input/images/2565.jpg,2177450.0,7069.311347510094,1,114.42776495610364,0,0,0,0.4881361014830912,0.6797309200954137
7755,"Helix Pool System 15mtrs EVA Swimming Pool Heavy Duty In-Ground Pool Vacuum Hose with Swivel Cuff, Swimming Pool Suction P...",appliances,All Appliances,https://m.media-amazon.com/images/I/71Et5958sLL._AC_UL320_.jpg,https://www.amazon.in/Helix-System-Swimming-Ground-Suction/dp/B09CMBVQCY/ref=sr_1_7780?qid=1679136031&s=appliances&sr=1-7780,4.0,11,"₹3,599",6999.0,/root/graduation_thetis/causal-bert-pytorch/input/images/7755.jpg,769890.0,29185.15093625731,1,141.57124540155442,0,0,1,0.4881361014830912,0.6797309200954137
3955,"Aquaguard Euroclean Eureka Forbes Multipurpose Black Vacuum Cleaner Brush Suitable for Jet Models,Trendy Steel, ace, exce...",appliances,All Appliances,https://m.media-amazon.com/images/I/61yvs0fTCvL._AC_UL320_.jpg,https://www.amazon.in/Euroclean-Multipurpose-Vacuum-Cleaner-Brush/dp/B09DPG5662/ref=sr_1_3956?qid=1679135817&s=appliances&sr=1-3956,4.0,36,₹499,600.0,/root/graduation_thetis/causal-bert-pytorch/input/images/3955.jpg,66000.0,3620.186343138153,1,145.81452406798243,0,0,0,0.4881361014830912,0.6797309200954137
2926,SHESHY Wireless Car Vacuum Cleaner - Handheld & Portable Vacume with Strong Suction,appliances,All Appliances,https://m.media-amazon.com/images/I/51N0pVPjyXL._AC_UL320_.jpg,https://www.amazon.in/SHESHY-Wireless-Car-Vacuum-Cleaner/dp/B09ZB5MYHY/ref=sr_1_2927?qid=1679135759&s=appliances&sr=1-2927,2.8,80,₹599,1299.0,/root/graduation_thetis/causal-bert-pytorch/input/images/2926.jpg,142890.0,3139.804036495522,1,180.70025398264983,0,0,1,0.4881361014830912,0.6797309200954137
876,"Whirlpool 245 L 3 Star Frost-Free Inverter Double Door Refrigerator (NEO DF258 ROY GERMAN STEEL (3S-N, German Steel, 2022 ...",appliances,All Appliances,https://m.media-amazon.com/images/I/51FWFBso2jL._AC_UL320_.jpg,https://www.amazon.in/Whirlpool-Frost-Free-Inverter-Double-Refrigerator/dp/B0B3RKZF3C/ref=sr_1_877?qid=1679135639&s=appliances&sr=1-877,4.2,1045,"₹23,490",29450.0,/root/graduation_thetis/causal-bert-pytorch/input/images/876.jpg,3239500.0,4890.291151792749,1,167.14902526260505,0,0,0,0.4881361014830912,0.6797309200954137
2917,"Euroclean Vacuum Cleaner Hose Pipe for X-Force, Star, XL, Ace, 300, Steel, Jet and mitey vac Models",appliances,All Appliances,https://m.media-amazon.com/images/I/61lojBENMNL._AC_UL320_.jpg,https://www.amazon.in/Euroclean-Vacuum-Cleaner-X-Force-Models/dp/B08YRJ5XVW/ref=sr_1_2918?qid=1679135759&s=appliances&sr=1-2918,3.9,229,"₹1,100",1200.0,/root/graduation_thetis/causal-bert-pytorch/input/images/2917.jpg,132000.0,2448.296059848218,0,181.03147734375003,0,0,1,0.5118638985169088,0.7000349937912599
4566,"Lovee Creations Digital 3D Print Teddy Design Fridge Top Cover/Refrigerator Covers Size-23x39-inch,Plastic,",appliances,All Appliances,https://m.media-amazon.com/images/I/71CK-qyqQdL._AC_UL320_.jpg,https://www.amazon.in/Creations-Digital-Design-Refrigerator-Size-23x39-inch/dp/B09B5KW48Z/ref=sr_1_4567?qid=1679135852&s=appliances&sr=1-4567,4.5,2,₹137,499.0,/root/graduation_thetis/causal-bert-pytorch/input/images/4566.jpg,54890.0,4164.607230725614,1,155.57983845338984,0,0,0,0.4881361014830912,0.6797309200954137
2008,"Stylista Top Load Fully Automatic Washing Machine Cover Compatible for Panasonic 6.5 kg, 7 kg & 7.5 kg Floral Pattern Black",appliances,All Appliances,https://m.media-amazon.com/images/I/71MptSYojpL._AC_UL320_.jpg,https://www.amazon.in/Stylista-Automatic-Washing-Compatible-Panasonic/dp/B08LSZDGGY/ref=sr_1_2009?qid=1679135708&s=appliances&sr=1-2009,4.0,205,₹499,899.0,/root/graduation_thetis/causal-bert-pytorch/input/images/2008.jpg,98890.0,25273.483439678133,1,139.7427607657967,0,0,0,0.4881361014830912,0.6797309200954137
2411,"Fox Good Height Roller Heavy Duty Stand | 24-Wheels | Washing Machine, Dishwasher & Refrigerator | Adjustable Size| Made i...",appliances,All Appliances,https://m.media-amazon.com/images/I/612wf8JLpWL._AC_UL320_.jpg,https://www.amazon.in/Fox-24-Wheels-Dishwasher-Refrigerator-Adjustable/dp/B09MW95BJD/ref=sr_1_2412?qid=1679135730&s=appliances&sr=1-2412,3.9,123,,1923.0,/root/graduation_thetis/causal-bert-pytorch/input/images/2411.jpg,211530.0,2949.7961694405803,0,186.91239524949597,0,0,1,0.5118638985169088,0.7000349937912599
6315,"Usha Striker 100 L Desert Cooler with Ultra Durable Pump, Auto Fill, 4-Way Air Deflection and EcoCool Honeycomb Pad(White/...",appliances,All Appliances,https://m.media-amazon.com/images/I/71vq1RQfaeL._AC_UL320_.jpg,https://www.amazon.in/Usha-Striker-100SD1-100-Litre-Desert/dp/B07NG48RWK/ref=sr_1_6340?qid=1679135950&s=appliances&sr=1-6340,3.8,341,"₹11,399",20390.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6315.jpg,2242900.0,8990.443014746079,1,156.5923054501488,0,1,0,0.4881361014830912,0.6797309200954137
6557,"LG 28 L Convection Microwave Oven (MC2886SFU, Silver, Diet Fry)",appliances,All Appliances,https://m.media-amazon.com/images/I/61Rzf26SXCL._AC_UL320_.jpg,https://www.amazon.in/LG-Convection-Microwave-MC2886SFU-Silver/dp/B01LW06I1S/ref=sr_1_6582?qid=1679135964&s=appliances&sr=1-6582,4.4,358,"₹14,890",19599.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6557.jpg,2155890.0,5244.453526231186,1,80.96498720751232,0,1,0,0.4881361014830912,0.6797309200954137
6595,"Racold Cdr 15Litres Horizontal Water Geyser ( Ivory), Wall Mounting",appliances,All Appliances,https://m.media-amazon.com/images/I/217g7q9rAXL._AC_UL320_.jpg,https://www.amazon.in/RACOLD-15LITRES-HORIZONTAL-WATER-GEYSER/dp/B097KHWPPJ/ref=sr_1_6620?qid=1679135966&s=appliances&sr=1-6620,3.1,17,"₹8,720",11899.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6595.jpg,1308890.0,436.4861500251403,0,176.39528542877906,0,0,0,0.5118638985169088,0.7000349937912599
3549,"Wellberg Electric Tandoor 14 Inch Electric Tandoor | Freebies (Pizza Cutter, Recipe Book, Grill, Handle, Glove, 4 Skewers,...",appliances,All Appliances,https://m.media-amazon.com/images/I/51HMI-golXL._AC_UL320_.jpg,https://www.amazon.in/Wellberg-Electric-Tandoor-Big/dp/B07GB7Y8YY/ref=sr_1_3550_mod_primary_new?qid=1679135795&s=appliances&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-3550,3.6,427,"₹2,374",3999.0,/root/graduation_thetis/causal-bert-pytorch/input/images/3549.jpg,439890.0,4205.080007355527,1,185.4921390478057,0,0,1,0.4881361014830912,0.6797309200954137
5014,"Bosch Pressure Plastic Washer Trigger Handle for AQT 35-12 (Black, Standard)",appliances,All Appliances,https://m.media-amazon.com/images/I/514TwyQn5AL._AC_UL320_.jpg,https://www.amazon.in/Bosch-Pressure-Plastic-Trigger-Standard/dp/B017DF41H2/ref=sr_1_5039?qid=1679135876&s=appliances&sr=1-5039,3.9,515,"₹1,100",1313.0,/root/graduation_thetis/causal-bert-pytorch/input/images/5014.jpg,144430.0,648.2413059787327,0,161.4273042708333,0,0,0,0.5118638985169088,0.7000349937912599
378,"Pigeon Basics Non Induction Base Nons tick Aluminium Cookware set, including Nonstick Dosa Tawa, Nonstick Kadai With Glass...",appliances,All Appliances,https://m.media-amazon.com/images/I/61JlllBcGpL._AC_UL320_.jpg,https://www.amazon.in/Pigeon-Basics-Aluminium-Nonstick-Cookware/dp/B07DR77G6N/ref=sr_1_379?qid=1679135607&s=appliances&sr=1-379,3.7,24804,"₹1,199",3295.0,/root/graduation_thetis/causal-bert-pytorch/input/images/378.jpg,362450.0,3290.005809385016,1,178.92781416666668,0,0,1,0.4881361014830912,0.6797309200954137
7995,"freshcant Moisture Absorber by CILICAnT | Moisture Absorber for Wardrobe, Cupboards & Drawers, Room, Car, Shoe rack | Prot...",appliances,All Appliances,https://m.media-amazon.com/images/I/71-Kqvg8boL._AC_UL320_.jpg,https://www.amazon.in/freshcant-Moisture-Absorber-CILICAnT-Cupboards/dp/B08GX94451/ref=sr_1_8020?qid=1679136044&s=appliances&sr=1-8020,4.4,13,₹779,1182.0,/root/graduation_thetis/causal-bert-pytorch/input/images/7995.jpg,130020.0,5435.122433618684,1,170.1742814268868,0,0,0,0.4881361014830912,0.6797309200954137
891,Absorbia Moisture Absorber Petite (ABBPPFP) - Set of 3,appliances,All Appliances,https://m.media-amazon.com/images/I/51ExMrtQtzL._AC_UL320_.jpg,https://www.amazon.in/Absorbia-Moisture-Absorber-Petite-Pack/dp/B06Y47FRCW/ref=sr_1_892?qid=1679135640&s=appliances&sr=1-892,4.1,2059,₹341,507.0,/root/graduation_thetis/causal-bert-pytorch/input/images/891.jpg,55770.0,2752.83343867815,0,172.8771566784274,0,0,0,0.5118638985169088,0.7000349937912599
8368,Newzenx Herb Crusher Alien Blue Storage (Grinder 50mm/4 Parts) Incl. Cleaner & Velvet Pouch,appliances,All Appliances,https://m.media-amazon.com/images/I/61T3cZrDVRL._AC_UL320_.jpg,https://www.amazon.in/Newzenx-Crusher-Storage-Grinder-Cleaner/dp/B08YZC4J9J/ref=sr_1_8393?qid=1679136064&s=appliances&sr=1-8393,3.9,12,₹299,599.0,/root/graduation_thetis/causal-bert-pytorch/input/images/8368.jpg,65890.0,5291.107244184758,1,150.48902073459712,0,0,1,0.4881361014830912,0.6797309200954137
862,"Curaze Weight Machine for Home Kitchen (10 kg, Larger, More Sturdy, Silver)",appliances,All Appliances,https://m.media-amazon.com/images/I/719l-s8-XmL._AC_UL320_.jpg,https://www.amazon.in/Curaze-Weighing-Electronic-Measuring-Batteries/dp/B08YQK9NQZ/ref=sr_1_863?qid=1679135638&s=appliances&sr=1-863,4.2,1648,"₹1,399",1999.0,/root/graduation_thetis/causal-bert-pytorch/input/images/862.jpg,219890.0,4450.481188142239,1,166.94386257267445,0,0,1,0.4881361014830912,0.6797309200954137
6416,"Pigeon by Stovekraft Ebony Double Walled Cool Touch Stainless Steel Electric Kettle, 1.8 Litre, with 1500 Watt, boiler for...",appliances,All Appliances,https://m.media-amazon.com/images/I/71-ujrG3fQL._AC_UL320_.jpg,https://www.amazon.in/Pigeon-Stainless-Electric-instant-noodles/dp/B0969PX7N9/ref=sr_1_6441_mod_primary_new?qid=1679135955&s=appliances&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-6441,3.3,2033,"₹1,099",1595.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6416.jpg,175450.0,2716.2396657310137,0,126.10053846507354,0,0,1,0.5118638985169088,0.7000349937912599
122,"Aqua d pure Active Copper 12-L RO+UV Water Filter Purifier for Home, Kitchen Fully Automatic UF+TDS Controller",appliances,All Appliances,https://m.media-amazon.com/images/I/61Pa07p64aL._AC_UL320_.jpg,https://www.amazon.in/Copper-RO-Purifier-Automatic-Controller/dp/B0BJ6P3LSK/ref=sr_1_123?qid=1679135592&s=appliances&sr=1-123,4.5,891,"₹4,999",24999.0,/root/graduation_thetis/causal-bert-pytorch/input/images/122.jpg,2749890.0,4115.507862608209,1,94.23475609989082,0,0,1,0.4881361014830912,0.6797309200954137
6538,"AQUALIQUID RO 9""MLT Sediment Filter Cartridge Suitable for All Types of Water Purifier |9"" Pre Filter MLT Candle|Suitable ...",appliances,All Appliances,https://m.media-amazon.com/images/I/71ZRzLpC9BS._AC_UL320_.jpg,https://www.amazon.in/AQUALIQUID-Carbon-Cartridge-Suitable-Purifier/dp/B099F545PQ/ref=sr_1_6563?qid=1679135963&s=appliances&sr=1-6563,3.8,156,₹289,1129.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6538.jpg,124190.0,5094.526059578403,1,155.81118592548077,0,0,1,0.4881361014830912,0.6797309200954137
2534,"Butterfly Lightning Mixer Grinder, 750W, 4 Jars (Red)",appliances,All Appliances,https://m.media-amazon.com/images/I/714fO3J9X7L._AC_UL320_.jpg,https://www.amazon.in/Butterfly-Lightning-750-Watt-Mixer-Grinder/dp/B07M6DBC7V/ref=sr_1_2535_mod_primary_new?qid=1679135737&s=appliances&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-2535,3.9,629,"₹3,099",6735.0,/root/graduation_thetis/causal-bert-pytorch/input/images/2534.jpg,740850.0,4545.831459962562,1,192.73653870292884,0,0,1,0.4881361014830912,0.6797309200954137
6429,"RitEmart Handy Stitch Sewing Machine with USB Cable, Tailoring Stitching Sew Needle Thread Work for DIY, AC/DC Electric Mi...",appliances,All Appliances,https://m.media-amazon.com/images/I/61HwZVx13sL._AC_UL320_.jpg,https://www.amazon.in/RitEmart-Tailoring-Stitching-Electric-Portable/dp/B0B7XXZ8D1/ref=sr_1_6454?qid=1679135955&s=appliances&sr=1-6454,2.4,23,₹649,1399.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6429.jpg,153890.0,3520.370159851965,1,120.95148372603832,0,1,0,0.4881361014830912,0.6797309200954137
100,ImpactStrong Tap Water Purifier Filter Faucet 6 Layer Carbon Activated Dust Chlorine Remover Water Softener for Drinking C...,appliances,All Appliances,https://m.media-amazon.com/images/I/41q+JETf-jL._AC_UL320_.jpg,https://www.amazon.in/ImpactStrong-Water-Purifier-Filter-Multi-color/dp/B0BXSMB9XN/ref=sr_1_101?qid=1679135591&s=appliances&sr=1-101,4.4,11589,₹149,199.0,/root/graduation_thetis/causal-bert-pytorch/input/images/100.jpg,21890.0,2014.0885347633875,0,158.48452014670417,0,0,1,0.5118638985169088,0.7000349937912599
7577,GURU-ISHMA Printed Multicolor Dishwasher Cover for Voltas Beko 8 Place Table Top (DT8S),appliances,All Appliances,https://m.media-amazon.com/images/I/61UlfKWV7YL._AC_UL320_.jpg,https://www.amazon.in/GURU-ISHMA-Printed-Multicolor-Dishwasher-Voltas/dp/B08VNFFYX9/ref=sr_1_7602?qid=1679136020&s=appliances&sr=1-7602,4.1,66,₹399,999.0,/root/graduation_thetis/causal-bert-pytorch/input/images/7577.jpg,109890.0,10045.32590047093,1,166.92273938492065,0,0,0,0.4881361014830912,0.6797309200954137
9234,Wonderchef Crimson Edge Hand Blender | 400W Powerful & silent motor | Dual Speed Selection | Sharp SS Blades & Detachable ...,appliances,All Appliances,https://m.media-amazon.com/images/I/51WYw4GgDdL._AC_UL320_.jpg,https://www.amazon.in/Wonderchef-Crimson-Edge-Hand-Blender/dp/B08R4Q5RNJ/ref=sr_1_9259?qid=1679136109&s=appliances&sr=1-9259,3.8,48,"₹1,799",2700.0,/root/graduation_thetis/causal-bert-pytorch/input/images/9234.jpg,297000.0,3433.959118605896,1,184.67547483836205,0,0,1,0.4881361014830912,0.6797309200954137
8911,"AIDEA Electric Kettle 2.0 Litre Design for Hot Water, Tea,Coffee,Milk, Rice and Other Multi PuRP Accessoriesose Cooking Fo...",appliances,All Appliances,https://m.media-amazon.com/images/I/61Y8eziC97L._AC_UL320_.jpg,https://www.amazon.in/AIDEA-Electric-Kettle-2-0-Litre/dp/B0BQWMNS8T/ref=sr_1_8936?qid=1679136092&s=appliances&sr=1-8936,4.5,672,₹590,2499.0,/root/graduation_thetis/causal-bert-pytorch/input/images/8911.jpg,274890.0,2008.6249445274757,0,170.8810474310498,0,0,1,0.5118638985169088,0.7000349937912599
5944,"Panama Zig Zag Model (130K) Embroidery Tailor Machine (Chain Model), Black",appliances,All Appliances,https://m.media-amazon.com/images/I/41ckmJeqMBL._AC_UL320_.jpg,https://www.amazon.in/Panama-Model-Embroidery-Tailor-Machine/dp/B0B8NHNXB8/ref=sr_1_5969?qid=1679135929&s=appliances&sr=1-5969,5.0,6,"₹6,174",6599.0,/root/graduation_thetis/causal-bert-pytorch/input/images/5944.jpg,725890.0,3198.470976867137,1,181.5915443014706,0,0,0,0.4881361014830912,0.6797309200954137
2320,"IFB 6.5 Kg 5 Star Top Load Washing Machine Aqua Conserve (TL-RSS 6.5KG AQUA, Light Grey, Hard Water Wash, Smart Sense)",appliances,All Appliances,https://m.media-amazon.com/images/I/61d9tjYBGVL._AC_UL320_.jpg,https://www.amazon.in/IFB-6-5-Fully-Automatic-RSS-Aqua/dp/B08HNW9FNY/ref=sr_1_2321?qid=1679135725&s=appliances&sr=1-2321,4.4,744,"₹19,490",22050.0,/root/graduation_thetis/causal-bert-pytorch/input/images/2320.jpg,2425500.0,7296.764229747477,1,121.61805971102147,0,0,0,0.4881361014830912,0.6797309200954137
3883,Shapure RO Adapter 24V 2.5A SMPS for All RO Water Filters & Purifier Power Supply AC-DC Converter 1 Year Warranty (SMPS),appliances,All Appliances,https://m.media-amazon.com/images/I/81kaZxBW3bL._AC_UL320_.jpg,https://www.amazon.in/Shapure-Adapter-Purifier-Converter-Warranty/dp/B09B2QS8NN/ref=sr_1_3884?qid=1679135813&s=appliances&sr=1-3884,3.8,535,₹193,1115.0,/root/graduation_thetis/causal-bert-pytorch/input/images/3883.jpg,122650.0,11578.758241788944,1,116.5621862689394,0,0,0,0.4881361014830912,0.6797309200954137
2226,iBELL WIND55 Universal Motor 1600 W 130bar 7L/Min Flow High Pressure Washer for Cars/Bikes & Home Cleaning Purpose (Black...,appliances,All Appliances,https://m.media-amazon.com/images/I/61mRwl6eIbL._AC_UL320_.jpg,https://www.amazon.in/iBELL-1550-Watt-Universal-Pressure-Washer/dp/B078JGTC7Q/ref=sr_1_2227?qid=1679135720&s=appliances&sr=1-2227,4.0,884,"₹8,699",11900.0,/root/graduation_thetis/causal-bert-pytorch/input/images/2226.jpg,1309000.0,3495.446620902293,1,142.56744315043605,0,0,1,0.4881361014830912,0.6797309200954137
1824,"Star Weaves LG Top Load Washing Machine Cover Suitable For 6 kg, 6.2 Kg, 6.5 Kg, 7 Kg (59cms X 59cms X 89cms) Black & White",appliances,All Appliances,https://m.media-amazon.com/images/I/71lTctRpzLL._AC_UL320_.jpg,https://www.amazon.in/Star-Weaves-Automatic-360-Bloomwash/dp/B08GH2VGS7/ref=sr_1_1825_mod_primary_new?qid=1679135697&s=appliances&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-1825,3.9,499,₹389,999.0,/root/graduation_thetis/causal-bert-pytorch/input/images/1824.jpg,109890.0,33927.16783483799,1,117.51346038939788,0,0,1,0.4881361014830912,0.6797309200954137
264,"Spenfrone Refrigerator Stand, Washing Machine Stand, Furniture Base Stand, Fridge Stands for Single Door and Double Door (...",appliances,All Appliances,https://m.media-amazon.com/images/I/71O+eOWGoPL._AC_UL320_.jpg,https://www.amazon.in/Spenfrone-Refrigerator-Washing-Machine-Furniture/dp/B0B979F1Q8/ref=sr_1_265?qid=1679135601&s=appliances&sr=1-265,4.1,317,,89.0,/root/graduation_thetis/causal-bert-pytorch/input/images/264.jpg,9790.0,7770.004714378711,1,175.9068704389158,0,0,1,0.4881361014830912,0.6797309200954137
6476,Stylista Washing Machine Cover Compatible for LG 6.5 Kg Smart Inverter Fully-Automatic Top Loading T65SNSF1Z Grey,appliances,All Appliances,https://m.media-amazon.com/images/I/61uwKi47JUL._AC_UL320_.jpg,https://www.amazon.in/Stylista-Compatible-Inverter-Fully-Automatic-T65SNSF1Z/dp/B08BTP149T/ref=sr_1_6501?qid=1679135959&s=appliances&sr=1-6501,4.1,122,₹499,899.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6476.jpg,98890.0,8163.657600578948,1,135.7191364583333,0,1,1,0.4881361014830912,0.6797309200954137
352,"Kuber Industries Refrigerator Drawer Mat|Rectangular Shape & Water Proof PVC Material,Pack Of 6 (Multicolour ) ,Polyvinyl ...",appliances,All Appliances,https://m.media-amazon.com/images/I/71IEzmZ9j9L._AC_UL320_.jpg,https://www.amazon.in/Kuber-Industries-Piece-Refrigerator-Drawer/dp/B07116T27S/ref=sr_1_353?qid=1679135605&s=appliances&sr=1-353,4.0,27321,₹167.20,219.0,/root/graduation_thetis/causal-bert-pytorch/input/images/352.jpg,24090.0,4889.881569061519,1,157.19396396520148,0,0,0,0.4881361014830912,0.6797309200954137
5451,Hindware Snowcrest CRUZO 92L Inverter Compatible Desert Air Cooler With Honeycomb Pads (Black & White),appliances,All Appliances,https://m.media-amazon.com/images/I/71Pd5cNMg-L._AC_UL320_.jpg,https://www.amazon.in/Hindware-Snowcrest-Inverter-Compatible-Honeycomb/dp/B09QKL5F1Y/ref=sr_1_5476?qid=1679135902&s=appliances&sr=1-5476,3.8,5,"₹10,299",17990.0,/root/graduation_thetis/causal-bert-pytorch/input/images/5451.jpg,1978900.0,7575.700501008097,1,149.68055124223602,0,0,1,0.4881361014830912,0.6797309200954137
2447,"Rossmann Professional Stand Mixer, Powerful 1400 Watts, 100% Pure Copper Motor, 4 Safety Features, Metal Gears & Planetary...",appliances,All Appliances,https://m.media-amazon.com/images/I/61oHdFNlkVL._AC_UL320_.jpg,https://www.amazon.in/Rossmann-Professional-Planetary-Rotation-Warranty/dp/B09KYBBQ63/ref=sr_1_2448?qid=1679135732&s=appliances&sr=1-2448,4.4,216,"₹9,979",19995.0,/root/graduation_thetis/causal-bert-pytorch/input/images/2447.jpg,2199450.0,4936.679104379206,1,112.42896412454874,0,0,1,0.4881361014830912,0.6797309200954137
9303,"Amazon Brand - Umi. Front Load Washing Machine Cover Suitable for 5.5 kg, 6 kg, 6.5 kg of LG, Samsung, IFB, Bosch And All ...",appliances,All Appliances,https://m.media-amazon.com/images/I/61WhqglG3wL._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Washing-Suitable-50X63X81/dp/B0BFXFVKXS/ref=sr_1_9328?qid=1679136112&s=appliances&sr=1-9328,4.0,2,₹378,900.0,/root/graduation_thetis/causal-bert-pytorch/input/images/9303.jpg,99000.0,5144.674108692341,1,95.86164593253967,0,0,0,0.4881361014830912,0.6797309200954137
6381,Goel Home Decor Exclusive Decorative Kitchen Combo 1 Fridge Top Cover and 4 Fridge Mats (Tehni)- 5 Piece Set (Black Big Le...,appliances,All Appliances,https://m.media-amazon.com/images/I/61huozYrJ5L._AC_UL320_.jpg,https://www.amazon.in/Goel-Home-Decor-Exclusive-Decorative/dp/B09M9ZP3SR/ref=sr_1_6406?qid=1679135953&s=appliances&sr=1-6406,2.7,18,₹229,999.0,/root/graduation_thetis/causal-bert-pytorch/input/images/6381.jpg,109890.0,20255.072354192733,1,186.27443916015625,0,0,1,0.4881361014830912,0.6797309200954137
3772,"VMTC Upholstery Nozzle Vacuum Cleaner Accessory 35mm - for Karchre WD1, WD2, WD3, WD4, WD5, WD6",appliances,All Appliances,https://m.media-amazon.com/images/I/7152PK5q54L._AC_UL320_.jpg,https://www.amazon.in/VMTC-Upholstery-Nozzle-Compatible-Karcher/dp/B073QP916D/ref=sr_1_3773?qid=1679135808&s=appliances&sr=1-3773,4.0,452,₹319,999.0,/root/graduation_thetis/causal-bert-pytorch/input/images/3772.jpg,109890.0,918.346061971994,0,176.6078897971854,0,0,1,0.5118638985169088,0.7000349937912599
5150,"Racold Omnis Wi-Fi 25 Litres Vertical 5 Star Storage Water Heater (Geyser) White, with Free Standard Installation and Pipes",appliances,All Appliances,https://m.media-amazon.com/images/I/41eIxrrfSGL._AC_UL320_.jpg,https://www.amazon.in/Racold-Omnis-Wi-Fi-Storage-Heater/dp/B07VCG9HHQ/ref=sr_1_5175?qid=1679135885&s=appliances&sr=1-5175,3.8,298,"₹13,723",22849.0,/root/graduation_thetis/causal-bert-pytorch/input/images/5150.jpg,2513390.0,993.0010848506926,0,102.3461026660156,0,0,0,0.5118638985169088,0.7000349937912599
9229,ATOM A 115 C 600gm x 0.01g (10mg) with round windsheild | Digital Jewellery Weighing Scale| Used in Gold & Silver ornament...,appliances,All Appliances,https://m.media-amazon.com/images/I/413ZFC89LgL._AC_UL320_.jpg,https://www.amazon.in/ATOM-115-windsheild-Jewellery-professionals/dp/B08ZNMXM5G/ref=sr_1_9254?qid=1679136109&s=appliances&sr=1-9254,3.6,10,"₹1,483",2200.0,/root/graduation_thetis/causal-bert-pytorch/input/images/9229.jpg,242000.0,1945.1361597545604,0,178.41262376109466,0,0,1,0.5118638985169088,0.7000349937912599
106,"AGARO 33398 Rapid 1000-Watt, 10-Litre Wet & Dry Vacuum Cleaner, with Blower Function (Red & Black)",appliances,All Appliances,https://m.media-amazon.com/images/I/715l1odFnbL._AC_UL320_.jpg,https://www.amazon.in/AGARO-1000-Watt-10-Litre-Cleaner-Function/dp/B083M7WPZD/ref=sr_1_107?qid=1679135591&s=appliances&sr=1-107,4.0,3604,"₹2,925",5999.0,/root/graduation_thetis/causal-bert-pytorch/input/images/106.jpg,659890.0,6308.058073219459,1,168.27650142418034,0,0,0,0.4881361014830912,0.6797309200954137
2727,"Havells Insta Cook QT Induction Metal Cooktop, Grey, 1200 W",appliances,All Appliances,https://m.media-amazon.com/images/I/51s+mOqw13L._AC_UL320_.jpg,https://www.amazon.in/Havells-Insta-Cook-Induction-Cooktop/dp/B07WBZ2BTM/ref=sr_1_2728?qid=1679135749&s=appliances&sr=1-2728,4.1,333,"₹2,670",4695.0,/root/graduation_thetis/causal-bert-pytorch/input/images/2727.jpg,516450.0,4330.665849762142,1,57.9954986911526,0,0,0,0.4881361014830912,0.6797309200954137
