Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price,img_path,actual_price_yen,embedding_path,embedding,price_ave,output,output_2v,brightness,light_or_dark
5013,5810,9316,ATLOIT Carbon Block Filter for Pre filter in Pureit Water Purifiers,appliances,All Appliances,https://m.media-amazon.com/images/I/71-CXVeUWXL._AC_UL320_.jpg,https://www.amazon.in/ATLOIT-Carbon-Filter-filter-Purifiers/dp/B0BDYW3LCM/ref=sr_1_9341?qid=1679136114&s=appliances&sr=1-9341,4.3,3,₹539,700.0,/root/graduation_thetis/causal-bert-pytorch/input/images/9316.jpg,77000.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_5810.pkl,40.034092,0,40.93409194946289,0,69.18415889830509,dark
5014,5811,9317,"Glenoxzone Multipurpose Portable Electronic Digital Weighing Scale Weight Machine, Kitchen Weighing Scale Digital (10 KG),...",appliances,All Appliances,https://m.media-amazon.com/images/I/716Zj-fPD8L._AC_UL320_.jpg,https://www.amazon.in/GLENOXZONE-Multipurpose-Portable-Electronic-Weighing/dp/B09DT6M9CP/ref=sr_1_9342?qid=1679136114&s=appliances&sr=1-9342,5.0,5,₹388,999.0,/root/graduation_thetis/causal-bert-pytorch/input/images/9317.jpg,109890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_5811.pkl,67.35942,0,68.85942077636719,0,204.2333724069149,light
5015,5812,9318,JPT Snow Foam Lance/Canon for Pressure Washer (with QC),appliances,All Appliances,https://m.media-amazon.com/images/I/61aty2rJu0L._AC_UL320_.jpg,https://www.amazon.in/JPT-Lance-Canon-Pressure-Washer/dp/B08HV8JCM2/ref=sr_1_9343?qid=1679136114&s=appliances&sr=1-9343,3.6,121,"₹1,258",2389.0,/root/graduation_thetis/causal-bert-pytorch/input/images/9318.jpg,262790.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_5812.pkl,29.716127,1,66.51612739562988,0,215.09959077785328,light
5016,5813,9319,e-INFINITY 2Pin AC Connector Pack of 3 for Rechargeable LED/Bulb Torch Repairing Spare Parts Connector Black 2 pin Sliding...,appliances,All Appliances,https://m.media-amazon.com/images/I/71umQGD76tL._AC_UL320_.jpg,https://www.amazon.in/INFINITY-Connector-Rechargeable-Repairing-Retractable/dp/B07TBWBJJ4/ref=sr_1_9344?qid=1679136114&s=appliances&sr=1-9344,4.2,7,₹69,299.0,/root/graduation_thetis/causal-bert-pytorch/input/images/9319.jpg,32890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_5813.pkl,39.455494,0,41.55549392700196,0,204.09635380366163,light
5017,5814,9320,"Konvio Neer Pre Carbon Filter and 2 Elbow Connector, Inline Filter for all RO Water Purifier",appliances,All Appliances,https://m.media-amazon.com/images/I/61lTYQG5upL._AC_UL320_.jpg,https://www.amazon.in/Konvio-Carbon-Filter-Connector-Purifier/dp/B09CTLVBNY/ref=sr_1_9345?qid=1679136114&s=appliances&sr=1-9345,4.4,78,₹299,599.0,/root/graduation_thetis/causal-bert-pytorch/input/images/9320.jpg,65890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_5814.pkl,33.509495,0,56.90949478149414,0,236.07143158088238,light
5018,5815,9321,"Kuber Industries Flower Design PVC Fridge Top Cover, Protect for Scratches, Waterproof, Wear & Tear and Dust with 6 Utilit...",appliances,All Appliances,https://m.media-amazon.com/images/I/71AuN58cmRS._AC_UL320_.jpg,https://www.amazon.in/Kuber-Industries-Scratches-Waterproof-HS_38_KUBMART21069/dp/B095C9N9JF/ref=sr_1_9346?qid=1679136114&s=appliances&sr=1-9346,4.1,29,₹158.65,169.0,/root/graduation_thetis/causal-bert-pytorch/input/images/9321.jpg,18590.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_5815.pkl,66.469986,0,75.16998596191407,0,175.11207075255103,light
5019,5816,9322,Stylista ac Cover Set of Indoor and Outdoor Unit for 2 ton Capacity Floral Pattern Blueish Grey,appliances,All Appliances,https://m.media-amazon.com/images/I/61yEJ-qkP8L._AC_UL320_.jpg,https://www.amazon.in/Stylista-Split-Indoor-Outdoor-Capacity/dp/B07MD1M15H/ref=sr_1_9347?qid=1679136114&s=appliances&sr=1-9347,3.9,535,₹499,999.0,/root/graduation_thetis/causal-bert-pytorch/input/images/9322.jpg,109890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_5816.pkl,53.069542,0,213.5695419311524,0,123.22576016270665,dark
5020,5817,9323,RSNR Gas Geyser Inline Sensor with Magnet Sold by RSNR (Match & Buy),appliances,All Appliances,https://m.media-amazon.com/images/I/61cqkcg5AZL._AC_UL320_.jpg,https://www.amazon.in/Geyser-Inline-Sensor-Magnet-Match/dp/B09DT9KNZR/ref=sr_1_9348?qid=1679136114&s=appliances&sr=1-9348,3.6,14,₹193,599.0,/root/graduation_thetis/causal-bert-pytorch/input/images/9323.jpg,65890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_5817.pkl,36.19784,0,40.39784164428711,0,234.45640693204368,light
5021,5818,9324,Sulfar Instant Heating Electric Water Heater Faucet Tap,appliances,All Appliances,https://m.media-amazon.com/images/I/41x4SItBsnL._AC_UL320_.jpg,https://www.amazon.in/Sulfar-Instant-Heating-Electric-Heater/dp/B09C69ZXRS/ref=sr_1_9349?qid=1679136114&s=appliances&sr=1-9349,1.4,2,₹999,1949.0,/root/graduation_thetis/causal-bert-pytorch/input/images/9324.jpg,214390.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_5818.pkl,42.775215,0,43.37521514892578,0,233.3299794246032,light
5022,5819,9325,"SELMEZ® Mini Pocket Weight Scale Digital Jewellery/Chem/Kitchen Small Weighing Machine with Auto Calibration, Tare Full Ca...",appliances,All Appliances,https://m.media-amazon.com/images/I/61clZcYtTKL._AC_UL320_.jpg,https://www.amazon.in/Jewellery-Weighing-Calibration-Capacity-Operational/dp/B097MND68X/ref=sr_1_9350?qid=1679136114&s=appliances&sr=1-9350,3.6,16,₹329,599.0,/root/graduation_thetis/causal-bert-pytorch/input/images/9325.jpg,65890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_5819.pkl,29.335016,0,34.13501625061035,0,227.2169018295095,light
5023,5820,9326,"RODAK Cartridge Replacement Filter, Locking Knob Included, Compatible With WD 2",appliances,All Appliances,https://m.media-amazon.com/images/I/71ALDm2n+jL._AC_UL320_.jpg,https://www.amazon.in/Cartridge-Replacement-Filter-Compatible-Karcher/dp/B08KF65XYQ/ref=sr_1_9351?qid=1679136114&s=appliances&sr=1-9351,4.3,51,₹499,1499.0,/root/graduation_thetis/causal-bert-pytorch/input/images/9326.jpg,164890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_5820.pkl,56.304962,0,71.60496215820312,0,160.1213451097328,light
5024,5821,9327,B.Nova Non-Electric Non RO | 4 Stage Alkaline + Active Copper Water Purifier Home and Office | With UF Technology with Alk...,appliances,All Appliances,https://m.media-amazon.com/images/I/71FXXaAKtIL._AC_UL320_.jpg,https://www.amazon.in/B-NOVA-Automatic-Storage-Non-Electric-Purifier/dp/B085N6W1FJ/ref=sr_1_9352?qid=1679136114&s=appliances&sr=1-9352,2.9,17,"₹3,999",5800.0,/root/graduation_thetis/causal-bert-pytorch/input/images/9327.jpg,638000.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_5821.pkl,45.831856,1,51.43185577392578,0,194.23637908653845,light
5025,5822,9328,"NEW WARE® Washing Machine Suitable for All Fully/Semi Automatic Washing Machines Outlet Outlet Pipe, Corrugated Plastic Ou...",appliances,All Appliances,https://m.media-amazon.com/images/I/71kx+mEiYAL._AC_UL320_.jpg,https://www.amazon.in/Suitable-Automatic-Machines-Corrugated-Extension/dp/B09P3TKVSM/ref=sr_1_9353?qid=1679136114&s=appliances&sr=1-9353,3.8,9,₹339,399.0,/root/graduation_thetis/causal-bert-pytorch/input/images/9328.jpg,43890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_5822.pkl,50.270096,0,52.97009582519532,0,233.88717666349808,light
5026,5823,9329,"Enlinus 9inche Candle Filter Suitable for All Water Purifier,Sediment Filter,Ro Filter Candle-Pack of 6 Candle Filter",appliances,All Appliances,https://m.media-amazon.com/images/I/61H3e6V7ENL._AC_UL320_.jpg,https://www.amazon.in/Enlinus-Suitable-Purifier-Sediment-Candle-Pack/dp/B08W9TJRWH/ref=sr_1_9354?qid=1679136114&s=appliances&sr=1-9354,3.5,108,₹349,1200.0,/root/graduation_thetis/causal-bert-pytorch/input/images/9329.jpg,132000.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_5823.pkl,44.006214,0,76.40621414184571,0,159.13459593431122,dark
5027,5824,9331,SHRITHU Bottle Shelf For Fridge Compatible With lg Double Door Fridge Refrigerator Pack Of 1 Color Clear Part Number MAN 6...,appliances,All Appliances,https://m.media-amazon.com/images/I/718QjlN6yjL._AC_UL320_.jpg,https://www.amazon.in/SHRITHU-Bottle-Compatible-Double-Refrigerator/dp/B093JB7CJK/ref=sr_1_9356?qid=1679136114&s=appliances&sr=1-9356,3.6,3,₹480,850.0,/root/graduation_thetis/causal-bert-pytorch/input/images/9331.jpg,93500.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_5824.pkl,55.33431,0,56.23430862426758,0,228.68774835881297,light
5028,5825,9332,BLACK PERL High Speed 180-Watt Hand Mixer Beater Blender Electric Cream Maker for Cakes with Base 7 Speed Control and 2 St...,appliances,All Appliances,https://m.media-amazon.com/images/I/41fpSoArz7L._AC_UL320_.jpg,https://www.amazon.in/BLACK-PERL-180-Watt-Electric-Stainless/dp/B08PSWXT15/ref=sr_1_9357?qid=1679136114&s=appliances&sr=1-9357,3.8,116,₹392,699.0,/root/graduation_thetis/causal-bert-pytorch/input/images/9332.jpg,76890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_5825.pkl,66.34526,0,101.14526062011718,0,222.94906638888887,light
5029,5827,9334,"HOMKOM Laundry Basket / Laundry Storage Bag For Clothes with Lid & Handle,Toys Organiser, Non woven, Orange 75L - Pack Of 1",appliances,All Appliances,https://m.media-amazon.com/images/I/517qFA6pWiL._AC_UL320_.jpg,https://www.amazon.in/HOMKOM-Laundry-Storage-Clothes-Organiser/dp/B0BJ22T29K/ref=sr_1_9359?qid=1679136114&s=appliances&sr=1-9359,1.7,3,₹279,599.0,/root/graduation_thetis/causal-bert-pytorch/input/images/9334.jpg,65890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_5827.pkl,30.242767,0,31.142767333984374,0,94.37684422433034,dark
5030,5828,9335,irkaja 1 Meter Front Load Fully Automatic Washing Machine Waste Water Outlet/Drain Hose Pipe Tube (1 Meter)(Grey),appliances,All Appliances,https://m.media-amazon.com/images/I/91I6Bv4OpAL._AC_UL320_.jpg,https://www.amazon.in/irkaja-Automatic-Washing-Machine-Outlet/dp/B07T4PYH1P/ref=sr_1_9360?qid=1679136114&s=appliances&sr=1-9360,4.1,114,₹199,249.0,/root/graduation_thetis/causal-bert-pytorch/input/images/9335.jpg,27390.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_5828.pkl,44.823116,0,79.02311630249022,0,194.0340386821546,light
5031,5829,9336,"Wudnik Infrared Inductin Cooktop 2000 WT With Free Grill Set and one Burner, Black (Touch and Manual).",appliances,All Appliances,https://m.media-amazon.com/images/I/71FLubNCxrL._AC_UL320_.jpg,https://www.amazon.in/Wudnik-Infrared-Inductin-Cooktop-Burner/dp/B09ZH7NP9K/ref=sr_1_9361?qid=1679136115&s=appliances&sr=1-9361,3.3,18,"₹3,849",5999.0,/root/graduation_thetis/causal-bert-pytorch/input/images/9336.jpg,659890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_5829.pkl,36.745632,1,42.64563217163086,0,118.73817132026626,dark
5032,5830,9337,"OCEAN STAR :- Whole house Water filter spare filter cartridge, Jumbo spun filter, big blue spun filter 20 inches, 4.5 Inch...",appliances,All Appliances,https://m.media-amazon.com/images/I/31VRtD8ducL._AC_UL320_.jpg,https://www.amazon.in/OCEAN-STAR-filter-cartridge-inches/dp/B08WYZZY5Q/ref=sr_1_9362?qid=1679136115&s=appliances&sr=1-9362,3.1,15,₹799,1250.0,/root/graduation_thetis/causal-bert-pytorch/input/images/9337.jpg,137500.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_5830.pkl,44.258007,0,48.75800704956055,0,205.46275835227272,light
5033,5831,9338,Fieldstar High Pressure Vehiclash Washer Set-Mounted 12V Car,appliances,All Appliances,https://m.media-amazon.com/images/I/715lvSQhapL._AC_UL320_.jpg,https://www.amazon.in/Fieldstar-Pressure-Vehiclash-Washer-Set-Mounted/dp/B07D4KG2XH/ref=sr_1_9363?qid=1679136115&s=appliances&sr=1-9363,3.7,373,"₹2,850",4500.0,/root/graduation_thetis/causal-bert-pytorch/input/images/9338.jpg,495000.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_5831.pkl,51.45925,1,163.85925140380857,0,169.57525498768473,light
5034,5832,9339,KENT Car Ozone Air Disinfectant 3.6-Watt for Car,appliances,All Appliances,https://m.media-amazon.com/images/I/71CdcxCS+-L._AC_UL320_.jpg,https://www.amazon.in/Ozone-Table-Top-Portable-Purifier-3-6-Watt/dp/B009DA6ATS/ref=sr_1_9364?qid=1679136115&s=appliances&sr=1-9364,3.2,311,"₹1,099",4000.0,/root/graduation_thetis/causal-bert-pytorch/input/images/9339.jpg,440000.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_5832.pkl,52.218884,1,146.0188835144043,0,211.6344462011719,light
5035,5833,9341,HM Premium Hot Plate Radiant Cooktop Powder Coated Electric Hot Plate 2000W Induction Cooktop,appliances,All Appliances,https://m.media-amazon.com/images/I/715zjqrTqbL._AC_UL320_.jpg,https://www.amazon.in/HM-Premium-Hot-Plate-Induction/dp/B09R485MSF/ref=sr_1_9366?qid=1679136115&s=appliances&sr=1-9366,4.0,10,"₹1,531",2499.0,/root/graduation_thetis/causal-bert-pytorch/input/images/9341.jpg,274890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_5833.pkl,51.60177,1,55.10176849365234,0,155.67461237273756,dark
5036,5834,9342,Upyoga Candlelight Style Diffuser 120mL Auto-Shut Off Mist Humidifier Warm White Night Light Quiet Essential Oil Diffuser ...,appliances,All Appliances,https://m.media-amazon.com/images/I/51loWTPJbBL._AC_UL320_.jpg,https://www.amazon.in/Upyoga-Candlelight-Auto-Shut-Humidifier-Essential/dp/B0BWF1BYQV/ref=sr_1_9367?qid=1679136115&s=appliances&sr=1-9367,5.0,1,"₹1,999",3999.0,/root/graduation_thetis/causal-bert-pytorch/input/images/9342.jpg,439890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_5834.pkl,45.273064,1,46.073063659667966,0,138.69608819078948,dark
5037,5835,9343,Collections Cotton Protected Copper Wire Cord with 3 pin Plug for Electric Iron 2.5 Meter,appliances,All Appliances,https://m.media-amazon.com/images/I/71Diavgq4FL._AC_UL320_.jpg,https://www.amazon.in/Collections-Cotton-Protected-Copper-Electric/dp/B09VD8V9W2/ref=sr_1_9368?qid=1679136115&s=appliances&sr=1-9368,3.2,11,₹55,299.0,/root/graduation_thetis/causal-bert-pytorch/input/images/9343.jpg,32890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_5835.pkl,48.51877,0,51.81876831054687,0,222.05268385416665,light
5038,5836,9344,"Spin Motor Compatiable for LG Semi Automatic Washing Machine, Copper Winding, Useful",appliances,All Appliances,https://m.media-amazon.com/images/I/71G0dhWG0cL._AC_UL320_.jpg,https://www.amazon.in/Compatiable-Automatic-Washing-Machine-Winding/dp/B09C62JSZ9/ref=sr_1_9369?qid=1679136115&s=appliances&sr=1-9369,4.0,26,"₹1,484",2499.0,/root/graduation_thetis/causal-bert-pytorch/input/images/9344.jpg,274890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_5836.pkl,38.356697,1,46.65669708251953,0,232.5194715504808,light
5039,5837,9346,Stylista Washing Machine Cover Compatible for LG 6 kg Inverter Front Load FH0FANDNL02 Waterproof & Dustproof,appliances,All Appliances,https://m.media-amazon.com/images/I/61crRy91W-L._AC_UL320_.jpg,https://www.amazon.in/Stylista-Washing-Machine-Inverter-FH0FANDNL02/dp/B07MGLVPNW/ref=sr_1_9371?qid=1679136115&s=appliances&sr=1-9371,4.1,28,₹499,899.0,/root/graduation_thetis/causal-bert-pytorch/input/images/9346.jpg,98890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_5837.pkl,56.4757,0,64.87570037841797,0,130.89046147959183,dark
5040,5838,9349,"Usha 3716 16 Liters Oven Toaster Grill with 5 Accessories, 1200 W, 3 mode Heating Function(Maroon)",appliances,All Appliances,https://m.media-amazon.com/images/I/71LqUgva0yL._AC_UL320_.jpg,https://www.amazon.in/USHA-3716-1200-Watt-OTG-Maroon/dp/B07KN85C3H/ref=sr_1_9374?qid=1679136115&s=appliances&sr=1-9374,4.1,330,"₹5,499",7990.0,/root/graduation_thetis/causal-bert-pytorch/input/images/9349.jpg,878900.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_5838.pkl,47.933002,1,147.43300247192383,0,157.6010482474662,dark
5041,5839,9350,Pigeon by Stovekraft Gale Heavy Weight Dry Iron Press box. Electric Iron for wrinkle free clothes (1000 Watt),appliances,All Appliances,https://m.media-amazon.com/images/I/51MgMQBWy3L._AC_UL320_.jpg,https://www.amazon.in/Pigeon-Gale-1000-Watt-Iron-White/dp/B01MDPQ6UM/ref=sr_1_9375_mod_primary_new?qid=1679136115&s=appliances&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-9375,3.9,256,"₹1,099",1699.0,/root/graduation_thetis/causal-bert-pytorch/input/images/9350.jpg,186890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_5839.pkl,58.862415,0,135.66241531372071,0,215.47245380208332,light
5042,5840,9352,KENT UV Assembly 11 W Long - 1 Pcs,appliances,All Appliances,https://m.media-amazon.com/images/I/41a3LCthlcS._AC_UL320_.jpg,https://www.amazon.in/Kent-UV-Assembly-11-Long/dp/B07FLP4YF4/ref=sr_1_9377?qid=1679136115&s=appliances&sr=1-9377,4.1,189,"₹1,796",2000.0,/root/graduation_thetis/causal-bert-pytorch/input/images/9352.jpg,220000.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_5840.pkl,48.92178,0,105.62177963256836,0,160.6288819679054,light
5043,5841,9353,Venus Iris 750 Watts Dry iron/ ISI / Weilburger Dual Coat Non-stick Soleplate (Jade green),appliances,All Appliances,https://m.media-amazon.com/images/I/61owAzLOoNL._AC_UL320_.jpg,https://www.amazon.in/Venus-Watts-Weilburger-Non-stick-Soleplate/dp/B09J17Z26S/ref=sr_1_9378?qid=1679136115&s=appliances&sr=1-9378,4.1,75,₹595,750.0,/root/graduation_thetis/causal-bert-pytorch/input/images/9353.jpg,82500.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_5841.pkl,77.98132,0,100.4813232421875,0,223.27776355311354,light
5044,5842,9354,Capital First Class ABS Plastic Portable Instant Geyser/Water Heater,appliances,All Appliances,https://m.media-amazon.com/images/I/413uWksdAvL._AC_UL320_.jpg,https://www.amazon.in/Instant-geyser-heater-portable-Plastic/dp/B082MDDXR9/ref=sr_1_9379?qid=1679136115&s=appliances&sr=1-9379,3.6,45,"₹1,049",2599.0,/root/graduation_thetis/causal-bert-pytorch/input/images/9354.jpg,285890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_5842.pkl,45.619965,1,59.619964599609375,0,187.45185059523808,light
5045,5843,9355,Jupiter Quadcopter 4 Blades BLDC Motor 1200 mm | Energy Efficient 5 Star Energy Saver | High Speed Decorative Ceiling Fan ...,appliances,All Appliances,https://m.media-amazon.com/images/I/51nZZ5epWKL._AC_UL320_.jpg,https://www.amazon.in/Jupiter-Quadcopter-Energy-Efficient-Controlled/dp/B07N1SG1KB/ref=sr_1_9380?qid=1679136115&s=appliances&sr=1-9380,3.6,50,"₹3,599",5000.0,/root/graduation_thetis/causal-bert-pytorch/input/images/9355.jpg,550000.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_5843.pkl,45.302063,1,60.80206298828125,0,210.1131916619318,light
5046,5844,9356,KAWN® Cotton Filter Sticks Refills for Air Humidifier Aroma Diffuser 10pcs,appliances,All Appliances,https://m.media-amazon.com/images/I/412lDBIZqbL._AC_UL320_.jpg,https://www.amazon.in/Cotton-Filter-Refills-Humidifier-Diffuser/dp/B09H681PXD/ref=sr_1_9381?qid=1679136115&s=appliances&sr=1-9381,3.6,10,₹419,999.0,/root/graduation_thetis/causal-bert-pytorch/input/images/9356.jpg,109890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_5844.pkl,38.58538,0,41.58538055419922,0,239.33974832589283,light
5047,5845,9357,Morphy Richards Aristo 2000 Watts PTC Room Heater (White),appliances,All Appliances,https://m.media-amazon.com/images/I/61oon+BT2+L._AC_UL320_.jpg,https://www.amazon.in/Morphy-Richards-Aristo-PTC-Heater/dp/B01M265AAK/ref=sr_1_9382_mod_primary_new?qid=1679136115&s=appliances&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-9382,4.3,402,"₹3,449",4999.0,/root/graduation_thetis/causal-bert-pytorch/input/images/9357.jpg,549890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_5845.pkl,34.926216,1,156.02621612548828,0,191.4024792660362,light
5048,5846,9358,Light It Up Brass Antique Electric Floor Fan on Wooden Tripod Stand | Handmade Vintage Style Modern Twist Pedestal Fan For...,appliances,All Appliances,https://m.media-amazon.com/images/I/61+doGhc0WL._AC_UL320_.jpg,https://www.amazon.in/Brass-Antique-Electric-Modern-Classic/dp/B0B7KH9CN8/ref=sr_1_9383?qid=1679136115&s=appliances&sr=1-9383,3.5,6,"₹2,939",4999.0,/root/graduation_thetis/causal-bert-pytorch/input/images/9358.jpg,549890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_5846.pkl,44.114315,1,46.41431503295898,0,219.09259647775426,light
5049,5847,9359,SAY JTC BLENDER 2L JAR,appliances,All Appliances,https://m.media-amazon.com/images/I/514nrYNfpHL._AC_UL320_.jpg,https://www.amazon.in/SAY-JTC-BLENDER-2L-JAR/dp/B0B34F1RQW/ref=sr_1_9384?qid=1679136115&s=appliances&sr=1-9384,3.5,4,"₹3,797",7500.0,/root/graduation_thetis/causal-bert-pytorch/input/images/9359.jpg,825000.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_5847.pkl,30.707558,1,32.40755767822266,0,218.625556640625,light
5050,5848,9384,Dolphin 1.5 Liter 3KW Instant Water Heater | Water Geyser Portable of First Class ABS Plastic with Automatic Cut-Off Body ...,appliances,All Appliances,https://m.media-amazon.com/images/I/513jXEz2x5L._AC_UL320_.jpg,https://www.amazon.in/Dolphin-Instant-Portable-Plastic-Automatic/dp/B08F7B4L8M/ref=sr_1_9409?qid=1679136118&s=appliances&sr=1-9409,3.4,85,"₹1,549",3999.0,/root/graduation_thetis/causal-bert-pytorch/input/images/9384.jpg,439890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_5848.pkl,49.818794,1,75.81879425048828,0,120.22705472301132,dark
5051,5849,9385,BLACK+DECKER TS2080 750-Watt 2-Slice Multi-Plates Sandwich Maker,appliances,All Appliances,https://m.media-amazon.com/images/I/71MB8GoGIwL._AC_UL320_.jpg,https://www.amazon.in/Black-Decker-TS2080-750-Watt-Multiplates/dp/B009USKJK4/ref=sr_1_9410?qid=1679136118&s=appliances&sr=1-9410,3.7,46,"₹2,799",4000.0,/root/graduation_thetis/causal-bert-pytorch/input/images/9385.jpg,440000.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_5849.pkl,40.9533,1,55.253300476074216,0,163.1025557086614,light
5052,5850,9386,"BLACK+DECKER PW1370TD-IN 1300W 100Bar, 360L/Hr Pressure Washer for Car wash and Home use (Orange and Black)",appliances,All Appliances,https://m.media-amazon.com/images/I/71gmedl5+SL._AC_UL320_.jpg,https://www.amazon.in/Black-Decker-PW1370-100-Bar-Pressure/dp/B0093H5WN6/ref=sr_1_9411?qid=1679136118&s=appliances&sr=1-9411,3.9,534,"₹5,344.19",11000.0,/root/graduation_thetis/causal-bert-pytorch/input/images/9386.jpg,1210000.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_5850.pkl,40.114647,1,200.81464691162108,0,167.3745339423077,light
5053,5851,9387,MESH MASTERS Eco-Friendly Natural Wood Charcoal Briquettes _5 Kg For Barbeque_Grilling_Broiling_Dehumidification MMCHL3,appliances,All Appliances,https://m.media-amazon.com/images/I/51yLvnraXML._AC_UL320_.jpg,https://www.amazon.in/MESH-MASTERS-Eco-Friendly-Briquettes-Barbeque_Grilling_Broiling_Dehumidification/dp/B09PTXQRJ3/ref=sr_1_9412?qid=1679136118&s=appliances&sr=1-9412,3.5,22,₹399,789.0,/root/graduation_thetis/causal-bert-pytorch/input/images/9387.jpg,86790.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_5851.pkl,30.410095,0,37.01009521484375,0,100.84826916015625,dark
5054,5852,9388,"Siana 1.5 Meter Washing Machine Inlet Water Hose Pipe Suitable for Fully Automatic Front and Top Load, with Adapters (1.5m)",appliances,All Appliances,https://m.media-amazon.com/images/I/31E1pijgLKL._AC_UL320_.jpg,https://www.amazon.in/Washing-Machine-Suitable-Automatic-Adapters/dp/B09Q97BHXY/ref=sr_1_9413?qid=1679136118&s=appliances&sr=1-9413,4.2,12,₹299,349.0,/root/graduation_thetis/causal-bert-pytorch/input/images/9388.jpg,38390.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_5852.pkl,42.734642,0,46.3346420288086,0,237.45499850101623,light
5055,5853,9389,Hesch 9 Sewing Machine Oil can Empty/Sewing Machine Oil Empty Bottle,appliances,All Appliances,https://m.media-amazon.com/images/I/41jrioze47L._AC_UL320_.jpg,https://www.amazon.in/Hesch-Sewing-Machine-Empty-Bottle/dp/B09FLVJ4XD/ref=sr_1_9414?qid=1679136118&s=appliances&sr=1-9414,5.0,1,₹179,249.0,/root/graduation_thetis/causal-bert-pytorch/input/images/9389.jpg,27390.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_5853.pkl,39.496124,0,39.79612426757812,0,235.5789755055147,light
5056,5854,9390,Airex Auto Cut-Off Electronic Thermostat Electric Water Geyser Thermostat Temperature Controlling Sensor (7 Inch),appliances,All Appliances,https://m.media-amazon.com/images/I/61B1nYaynsL._AC_UL320_.jpg,https://www.amazon.in/Airex-Auto-Cut-Off-Geyser-Thermostat/dp/B088ZYRZLP/ref=sr_1_9415?qid=1679136118&s=appliances&sr=1-9415,3.9,187,₹370,499.0,/root/graduation_thetis/causal-bert-pytorch/input/images/9390.jpg,54890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_5854.pkl,31.191767,0,87.2917667388916,0,229.78737745450198,light
