Unnamed: 0,name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price,img_path,actual_price_yen,sharpness,sharpness_ave,light_or_dark,T_proxy,outcome,y0,y1
11409,Krupa Enterprise Analogue Multicolor Dial Women's & Girl's Watch (Ms 2321),accessories,Watches,https://m.media-amazon.com/images/I/71WE-HtE2UL._AC_UL320_.jpg,https://www.amazon.in/Krupa-Enterprise-Analogue-Multicolor-2321/dp/B0761VWMXD/ref=sr_1_11433?qid=1679156037&s=watches&sr=1-11433,3.9,9,₹309,999.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/11409.jpg,109890.0,9266.157979937603,0,1,1,0,0.5643943279946857,0.742502410492488
11410,helix Analog Red Dial Women's Watch-TW032HL07,accessories,Watches,https://m.media-amazon.com/images/I/71XaCY6IZUL._AC_UL320_.jpg,https://www.amazon.in/Helix-Analog-Dial-Womens-Watch/dp/B075ZYHJ7K/ref=sr_1_11434?qid=1679156037&s=watches&sr=1-11434,3.9,2,"₹1,544",2595.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/11410.jpg,285450.0,8712.554198804808,0,1,1,1,0.5643943279946857,0.742502410492488
11411,Giordano Analog Rose Gold Dial Women's Watch,accessories,Watches,https://m.media-amazon.com/images/I/61p09G86EVL._AC_UL320_.jpg,https://www.amazon.in/Giordano-Analog-Silver-Womens-Watch-F0001-06/dp/B0758BHLPW/ref=sr_1_11435?qid=1679156037&s=watches&sr=1-11435,2.2,5,,5795.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/11411.jpg,637450.0,3069.2640908426965,0,1,1,1,0.5643943279946857,0.742502410492488
11412,Skagen Analog Black Dial Women's Watch - SKW2673,accessories,Watches,https://m.media-amazon.com/images/I/715kS5odcTL._AC_UL320_.jpg,https://www.amazon.in/Skagen-Analog-Black-Womens-Watch-SKW2673/dp/B074WCLNTG/ref=sr_1_11436?qid=1679156037&s=watches&sr=1-11436,3.8,11,,10595.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/11412.jpg,1165450.0,14034.12245703531,1,1,1,0,0.4514033691933461,0.6467989107992148
11413,TIMESQUARTZ Stainless Steel Analog Wrist Watches for Girls Women Watches Latest in Fashion Women Ladies Watch Analogue wit...,accessories,Watches,https://m.media-amazon.com/images/I/81mBeQoynYL._AC_UL320_.jpg,https://www.amazon.in/Timesquartz-Stylish-Comfortable-Analogue-121/dp/B07439DGFF/ref=sr_1_11437?qid=1679156037&s=watches&sr=1-11437,3.9,7,₹649,899.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/11413.jpg,98890.0,7498.653488283929,0,1,1,1,0.5643943279946857,0.742502410492488
11414,Piraso Analogue Off White Dial Women's Analogue Watch - 9136,accessories,Watches,https://m.media-amazon.com/images/I/81x9U4mqewL._AC_UL320_.jpg,https://www.amazon.in/PIRASO-Bracelet-Analog-Watch-Women-Black/dp/B07425J4F8/ref=sr_1_11438?qid=1679156037&s=watches&sr=1-11438,2.5,8,₹292,1599.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/11414.jpg,175890.0,10534.226360103468,1,1,1,1,0.4514033691933461,0.6467989107992148
11419,Geneva Platinum Little Hearts Analog Multi-Colour Dial Women & Girls Watch - GP-293,accessories,Watches,https://m.media-amazon.com/images/I/61Miay-wsML._AC_UL320_.jpg,https://www.amazon.in/Geneva-Platinum-Little-Hearts-Multi-Colour/dp/B071169FNZ/ref=sr_1_11443?qid=1679156037&s=watches&sr=1-11443,4.0,12,₹319,999.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/11419.jpg,109890.0,6608.638897114051,0,0,0,0,0.5643943279946857,0.742502410492488
11421,Watch Me Blue Analog Women's Metal Watch-WMAL-148,accessories,Watches,https://m.media-amazon.com/images/I/61JnxAEn+bL._AC_UL320_.jpg,https://www.amazon.in/Watch-Me-Analogue-Quartz-Womens/dp/B01NANKLQI/ref=sr_1_11449?qid=1679156037&s=watches&sr=1-11449,3.8,8,₹339,2999.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/11421.jpg,329890.0,4028.705336231656,0,1,1,1,0.5643943279946857,0.742502410492488
11423,SWISSTYLE Analogue Black Dial Women's Watch - Ss-Lr097-Blk-Ch,accessories,Watches,https://m.media-amazon.com/images/I/91IbpwwUeXL._AC_UL320_.jpg,https://www.amazon.in/SWISSTYLE-Analogue-Black-Womens-Watch/dp/B01N56ZN0L/ref=sr_1_11451?qid=1679156037&s=watches&sr=1-11451,3.8,12,₹279,1999.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/11423.jpg,219890.0,40799.15609276919,1,1,0,1,0.4514033691933461,0.6467989107992148
11424,Pappi-Haunt - Quality Assured - Kids First Choice - Birthday/Party Return Gift - Set of 24 Multicolor Multi-Design LED Ban...,accessories,Watches,https://m.media-amazon.com/images/I/71dijedpdCL._AC_UL320_.jpg,https://www.amazon.in/Pappi-Haunt-QUALITY-BIRTHDAY-MULTICOLOR-MULTI-DESIGN/dp/B01MEC1HS9/ref=sr_1_11452?qid=1679156037&s=watches&sr=1-11452,2.0,1,"₹2,299",2499.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/11424.jpg,274890.0,4740.342479954881,0,0,0,0,0.5643943279946857,0.742502410492488
11425,K3 Enterprises Ultra Thin LED Digital Pink Dial Unisex Watch- LED Watch_Dark Pink,accessories,Watches,https://m.media-amazon.com/images/I/819+OmYYTgL._AC_UL320_.jpg,https://www.amazon.in/K3-Enterprises-Digital-Unisex-WATCH_PINK/dp/B01MDLFZXF/ref=sr_1_11453?qid=1679156037&s=watches&sr=1-11453,2.6,8,₹499,999.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/11425.jpg,109890.0,14929.429936766928,1,1,1,0,0.4514033691933461,0.6467989107992148
11426,Pappi-Haunt Sports Digital Multicolour Dial Boy's Watch,accessories,Watches,https://m.media-amazon.com/images/I/81pe1c82PPL._AC_UL320_.jpg,https://www.amazon.in/Pappi-Boss-Sports-Digital-Multicolour/dp/B01KRS1O7W/ref=sr_1_11454?qid=1679156037&s=watches&sr=1-11454,3.0,16,₹699,1499.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/11426.jpg,164890.0,9587.32036417542,0,0,0,1,0.5643943279946857,0.742502410492488
11428,TIMEX Analog Silver Dial Women's Watch - TWEL11403,accessories,Watches,https://m.media-amazon.com/images/I/81Dbf84zs4L._AC_UL320_.jpg,https://www.amazon.in/Timex-Analog-Silver-Womens-Watch-TWEL11403/dp/B01K49V8LG/ref=sr_1_11456?qid=1679156037&s=watches&sr=1-11456,5.0,6,"₹1,650",1725.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/11428.jpg,189750.0,17151.547429528015,1,1,1,0,0.4514033691933461,0.6467989107992148
11429,Pappi Boss Haunt Sports Digital Men's Watch (Black) - Pack of 2,accessories,Watches,https://m.media-amazon.com/images/I/817Y3DZgfbL._AC_UL320_.jpg,https://www.amazon.in/Pappi-Boss-Sports-Digital-Watch/dp/B01JM9DL2S/ref=sr_1_11457?qid=1679156037&s=watches&sr=1-11457,2.8,16,₹475,899.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/11429.jpg,98890.0,7897.77391302609,0,0,1,0,0.5643943279946857,0.742502410492488
11430,Pappi-Haunt Vintage Automatic Analogue Gold Dial Watch for Women - Set of 9,accessories,Watches,https://m.media-amazon.com/images/I/81H9+-aWtaL._AC_UL320_.jpg,https://www.amazon.in/Pappi-Boss-Automatic-Analogue-Watch/dp/B01FS98JG4/ref=sr_1_11458?qid=1679156037&s=watches&sr=1-11458,3.5,10,"₹1,275",2499.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/11430.jpg,274890.0,11306.404488998724,1,1,1,0,0.4514033691933461,0.6467989107992148
11431,Pappi-Haunt Digital Black Dial Kid's Watch (Pack of 2),accessories,Watches,https://m.media-amazon.com/images/I/612CNv5MOiL._AC_UL320_.jpg,https://www.amazon.in/Pappi-Boss-Digital-Black-Watch/dp/B01F9LPVQW/ref=sr_1_11459?qid=1679156037&s=watches&sr=1-11459,3.2,12,₹475,899.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/11431.jpg,98890.0,1613.983080848576,0,0,0,0,0.5643943279946857,0.742502410492488
11432,BERING Classic Analog Blue Dial Women's Watch-14531-307,accessories,Watches,https://m.media-amazon.com/images/I/61MqH8BtXDL._AC_UL320_.jpg,https://www.amazon.in/Bering-Womens-Classic-Collection-Watch-14531-307/dp/B01EYQLACM/ref=sr_1_11460?qid=1679156037&s=watches&sr=1-11460,4.6,314,"₹20,330",21400.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/11432.jpg,2354000.0,19058.3473360908,1,1,1,1,0.4514033691933461,0.6467989107992148
11433,Swisstyle Analog White Dial Women's Watch SS-LR1504-WHT-CH,accessories,Watches,https://m.media-amazon.com/images/I/71t6ehZQ3PL._AC_UL320_.jpg,https://www.amazon.in/Swisstyle-SS-LR1504-WHT-CH-analog-watch-women/dp/B01AA8DXDM/ref=sr_1_11461?qid=1679156037&s=watches&sr=1-11461,3.1,19,₹426,1999.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/11433.jpg,219890.0,7747.015332661587,0,1,1,1,0.5643943279946857,0.742502410492488
11434,GUESS Analog White Dial Women's Watch - W0767L3,accessories,Watches,https://m.media-amazon.com/images/I/81qdLw8O4AS._AC_UL320_.jpg,https://www.amazon.in/Guess-Analog-White-Womens-Watch-W0767L3/dp/B019R03NFW/ref=sr_1_11462?qid=1679156037&s=watches&sr=1-11462,4.0,14,,19794.42,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/11434.jpg,2177386.2,12284.667249770571,1,1,1,0,0.4514033691933461,0.6467989107992148
11435,Giordano Analog Silver Dial Women's Watch - A2026-01,accessories,Watches,https://m.media-amazon.com/images/I/61MGGB66J0L._AC_UL320_.jpg,https://www.amazon.in/Giordano-Analog-Silver-Womens-Watch-A2026-01/dp/B014PD0K2K/ref=sr_1_11463?qid=1679156037&s=watches&sr=1-11463,2.8,3,"₹3,289",7250.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/11435.jpg,797500.0,6460.996152379928,0,1,1,1,0.5643943279946857,0.742502410492488
11437,SWISSTYLE Genx Analogue White Women's Watch,accessories,Watches,https://m.media-amazon.com/images/I/81GlToAkzqL._AC_UL320_.jpg,https://www.amazon.in/SWISSTYLE-Analogue-White-Womens-Watch/dp/B00XHERJ0U/ref=sr_1_11465?qid=1679156037&s=watches&sr=1-11465,3.1,20,₹352,1999.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/11437.jpg,219890.0,27120.61040480633,1,1,1,0,0.4514033691933461,0.6467989107992148
11438,Titan HTSE 3 Analog Black Dial Women's Watch-2523NL01 / 2523NL01,accessories,Watches,https://m.media-amazon.com/images/I/81A4CCIL-sL._AC_UL320_.jpg,https://www.amazon.in/Titan-Analog-Black-womens-Watch/dp/B00MXRJBC6/ref=sr_1_11466?qid=1679156037&s=watches&sr=1-11466,2.7,25,,11980.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/11438.jpg,1317800.0,11768.09109562858,1,0,0,0,0.4514033691933461,0.6467989107992148
11441,Citizen Axiom Eco-Drive Ladies Watch,accessories,Watches,https://m.media-amazon.com/images/I/71m+WilQjuL._AC_UL320_.jpg,https://www.amazon.in/Citizen-Eco-Drive-Womens-GA1052-55E-Display/dp/B00KCF82TE/ref=sr_1_11469?qid=1679156037&s=watches&sr=1-11469,4.6,225,"₹14,668",17900.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/11441.jpg,1969000.0,7015.864682464843,0,1,1,0,0.5643943279946857,0.742502410492488
11442,Titan Analog Gold Dial Women's Watch-NF2538YM01C / NF2538YM01C,accessories,Watches,https://m.media-amazon.com/images/I/81NBEn9jUWL._AC_UL320_.jpg,https://www.amazon.in/Titan-Analog-Gold-Womens-Watch-2538YM01/dp/B00K81WZHC/ref=sr_1_11470?qid=1679156037&s=watches&sr=1-11470,3.9,25,"₹1,895",2499.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/11442.jpg,274890.0,15468.544902270269,1,1,1,0,0.4514033691933461,0.6467989107992148
11445,Invicta Pro-Diver Analog Silver Dial Women's Watch-12852,accessories,Watches,https://m.media-amazon.com/images/I/71rj8DdN8DL._AC_UL320_.jpg,https://www.amazon.in/Invicta-Pro-Diver-Analog-Silver-Watch-12852/dp/B00962GVTW/ref=sr_1_11473?qid=1679156037&s=watches&sr=1-11473,4.6,1207,"₹12,123",28600.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/11445.jpg,3146000.0,5324.027457154235,0,1,1,1,0.5643943279946857,0.742502410492488
11446,Invicta Pro Diver Women's Wrist Watch Stainless Steel Quartz White Dial - 6895,accessories,Watches,https://m.media-amazon.com/images/I/81Rrj37CrHL._AC_UL320_.jpg,https://www.amazon.in/Invicta-Pro-Diver-Analog-Mother-Watch-6895/dp/B004MSU88K/ref=sr_1_11474?qid=1679156037&s=watches&sr=1-11474,4.6,1178,"₹14,177",19177.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/11446.jpg,2109470.0,14539.105483669236,1,1,1,1,0.4514033691933461,0.6467989107992148
11453,Goldenize fashion Branded Rose Gold Analogue Kids and Baby Girl Magnet Belt Diamond Stylish Watch for Women and Girl,accessories,Watches,https://m.media-amazon.com/images/I/71EnJCYQ9HL._AC_UL320_.jpg,https://www.amazon.in/Goldenize-fashion-Branded-Analogue-Diamond/dp/B09SV6R1K7/ref=sr_1_11477?qid=1679156038&s=watches&sr=1-11477,4.1,2,₹298,599.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/11453.jpg,65890.0,23413.85002550583,1,1,1,1,0.4514033691933461,0.6467989107992148
11458,Ferro Analog Silver Dial Women's Watch-F40080A-B,accessories,Watches,https://m.media-amazon.com/images/I/61JK2vdVoJL._AC_UL320_.jpg,https://www.amazon.in/Ferro-Analog-Silver-Womens-Watch-F40080A-B/dp/B09RWLXS44/ref=sr_1_11482?qid=1679156038&s=watches&sr=1-11482,4.0,1,"₹2,999",6500.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/11458.jpg,715000.0,4212.718488426209,0,1,1,1,0.5643943279946857,0.742502410492488
11462,Ferro Analog Silver Dial Women's Watch-F21073C-E,accessories,Watches,https://m.media-amazon.com/images/I/61y07ZfGrAL._AC_UL320_.jpg,https://www.amazon.in/Ferro-Analog-Silver-Womens-Watch-F21073C/dp/B09RWL5G3K/ref=sr_1_11486?qid=1679156038&s=watches&sr=1-11486,5.0,1,"₹3,399",6650.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/11462.jpg,731500.0,12067.33257139188,1,1,1,1,0.4514033691933461,0.6467989107992148
11463,Ferro Analog Silver Dial Women's Watch-F21087C-C,accessories,Watches,https://m.media-amazon.com/images/I/61Bhm+-hgGL._AC_UL320_.jpg,https://www.amazon.in/Ferro-Analog-Silver-Womens-Watch-F21087C-C/dp/B09RWL5177/ref=sr_1_11487?qid=1679156038&s=watches&sr=1-11487,5.0,2,"₹2,999",6600.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/11463.jpg,726000.0,16041.030874190516,1,1,1,1,0.4514033691933461,0.6467989107992148
11464,Ferro Analog Black Dial Men's Watch-FM11180A-A2,accessories,Watches,https://m.media-amazon.com/images/I/61R1iwMOL9L._AC_UL320_.jpg,https://www.amazon.in/Ferro-Analog-Black-Dial-Watch-FM11180A-A2/dp/B09RWL17D1/ref=sr_1_11488?qid=1679156038&s=watches&sr=1-11488,2.0,1,"₹7,439",9300.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/11464.jpg,1023000.0,16762.791420511327,1,1,1,0,0.4514033691933461,0.6467989107992148
11470,"MIVAAN Analogue Leather Strap Girls & Women's Watch (Dial & Strap Black & Pink, Blue) (Pack of 3)",accessories,Watches,https://m.media-amazon.com/images/I/81kCHnIu+pL._AC_UL320_.jpg,https://www.amazon.in/MIVAAN-Analogue-Leather-Strap-Womens/dp/B09PHRDQZ9/ref=sr_1_11498?qid=1679156038&s=watches&sr=1-11498,3.6,2,₹449,1999.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/11470.jpg,219890.0,7449.824703592659,0,1,1,1,0.5643943279946857,0.742502410492488
11475,R1O Branded Round Black Dial Magnate Analog Watch for Girls Or Women.,accessories,Watches,https://m.media-amazon.com/images/I/71bqJh9DnlL._AC_UL320_.jpg,https://www.amazon.in/Branded-Round-Magnate-Analog-Women/dp/B09MLM95GQ/ref=sr_1_11503?qid=1679156038&s=watches&sr=1-11503,5.0,1,₹249,700.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/11475.jpg,77000.0,28471.55089101113,1,1,1,0,0.4514033691933461,0.6467989107992148
11476,Jaazi International Style Design and Strap Unique Watch for Women Dashing Look Perfect Analog Watch Analog Watch,accessories,Watches,https://m.media-amazon.com/images/I/41KIDcKHPJL._AC_UL320_.jpg,https://www.amazon.in/Design-Unique-Dashing-Perfect-Analog/dp/B09L6ZTK23/ref=sr_1_11504?qid=1679156038&s=watches&sr=1-11504,5.0,1,₹399,999.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/11476.jpg,109890.0,2342.797484538729,0,0,0,1,0.5643943279946857,0.742502410492488
11478,"Fastrack Womens Black Dial Analogue Watch (WFT6256SP02N, Not assigned, Not assigned)",accessories,Watches,https://m.media-amazon.com/images/I/41plgTI8ggL._AC_UL320_.jpg,https://www.amazon.in/Fastrack-Womens-Analogue-WFT6256SP02N-assigned/dp/B09JQS1C11/ref=sr_1_11506?qid=1679156038&s=watches&sr=1-11506,5.0,1,,1895.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/11478.jpg,208450.0,3284.7241345271564,0,0,0,1,0.5643943279946857,0.742502410492488
11482,REDUX GW-201 Pretty Butterfly Dial Analogue Watch for Women's & Girl's,accessories,Watches,https://m.media-amazon.com/images/I/61qTNyIgvFL._AC_UL320_.jpg,https://www.amazon.in/GW-201-Pretty-Butterfly-Analogue-Womens/dp/B09DY283W9/ref=sr_1_11510?qid=1679156038&s=watches&sr=1-11510,5.0,1,₹321,1599.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/11482.jpg,175890.0,16030.657305216637,1,1,1,0,0.4514033691933461,0.6467989107992148
11483,REDUX GW-207 Flying Kite Dial Analogue Watch for Women's & Girl's,accessories,Watches,https://m.media-amazon.com/images/I/6173rcGoUcL._AC_UL320_.jpg,https://www.amazon.in/Redux-GW-207-Flying-Analogue-Womens/dp/B09DY26JHT/ref=sr_1_11511?qid=1679156038&s=watches&sr=1-11511,4.0,1,₹321,1599.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/11483.jpg,175890.0,12409.078589979554,1,1,1,0,0.4514033691933461,0.6467989107992148
11489,Goldenize fashion White Sports Digital Dial Watch with LED Display Boy's & Men's Watches Combo (Pack of 2),accessories,Watches,https://m.media-amazon.com/images/I/61qqliE18VL._AC_UL320_.jpg,https://www.amazon.in/Goldenize-fashion-White-Digital-Display/dp/B09BZHD79D/ref=sr_1_11517?qid=1679156038&s=watches&sr=1-11517,3.2,3,₹298,899.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/11489.jpg,98890.0,6924.256644442988,0,1,1,1,0.5643943279946857,0.742502410492488
11490,Daniel Klein Analog Silver Dial Women's Watch-DK.1.12787-5,accessories,Watches,https://m.media-amazon.com/images/I/61Nv7rKGgNL._AC_UL320_.jpg,https://www.amazon.in/Daniel-Analog-Silver-Womens-Watch-DK-1-12787-5/dp/B09BVCGSCL/ref=sr_1_11518?qid=1679156038&s=watches&sr=1-11518,1.0,1,"₹3,364",4250.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/11490.jpg,467500.0,2159.260368399885,0,1,1,1,0.5643943279946857,0.742502410492488
11491,Daniel Klein Analog Black Dial Women's Watch-DK.1.12773-6,accessories,Watches,https://m.media-amazon.com/images/I/61a8BCrLMFL._AC_UL320_.jpg,https://www.amazon.in/Daniel-Klein-Analog-Womens-Watch-DK-1-12773-6/dp/B09BV125B3/ref=sr_1_11519?qid=1679156038&s=watches&sr=1-11519,Get,0,"₹2,426",4950.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/11491.jpg,544500.0,6724.243235488845,0,0,0,1,0.5643943279946857,0.742502410492488
11492,Daniel Klein Analog Silver Dial Women's Watch-DK.1.12791-2,accessories,Watches,https://m.media-amazon.com/images/I/71SOBhYT9QL._AC_UL320_.jpg,https://www.amazon.in/Daniel-Analog-Silver-Womens-Watch-DK-1-12791-2/dp/B09BTYPMFQ/ref=sr_1_11520?qid=1679156038&s=watches&sr=1-11520,4.0,1,"₹2,081.25",4950.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/11492.jpg,544500.0,8633.91255569573,0,1,1,0,0.5643943279946857,0.742502410492488
11493,Daniel Klein Analog Pink Dial Women's Watch-DK.1.12791-4,accessories,Watches,https://m.media-amazon.com/images/I/71ZGTk2HtyL._AC_UL320_.jpg,https://www.amazon.in/Daniel-Klein-Analog-Womens-Watch-DK-1-12791-4/dp/B09BTYFVGN/ref=sr_1_11521?qid=1679156038&s=watches&sr=1-11521,5.0,3,"₹2,581",4450.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/11493.jpg,489500.0,8827.385074047083,0,1,1,1,0.5643943279946857,0.742502410492488
11495,KIARVI GALLERY Casual Analogue Heart Dial with Magnetic Metal Strap Analog Watch for Girl's and Women,accessories,Watches,https://m.media-amazon.com/images/I/41rH5Jg1tfS._AC_UL320_.jpg,https://www.amazon.in/KIARVI-GALLERY-Heart-Magnetic-Analog/dp/B0997DZ88H/ref=sr_1_11523?qid=1679156038&s=watches&sr=1-11523,1.0,1,₹269,999.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/11495.jpg,109890.0,16242.156668827913,1,0,0,0,0.4514033691933461,0.6467989107992148
11496,SS Traders Analogue Dial Watch for Girls Stylish Latest 2021 Kids dial Watch with Round Dial - Best Return Gift/Kids Watch...,accessories,Watches,https://m.media-amazon.com/images/I/71Rnj-LP84L._AC_UL320_.jpg,https://www.amazon.in/SS-Traders-Analogue-Stylish-Latest/dp/B097TRQM6F/ref=sr_1_11524?qid=1679156038&s=watches&sr=1-11524,3.0,1,₹245,499.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/11496.jpg,54890.0,3351.4178990593145,0,1,1,1,0.5643943279946857,0.742502410492488
11497,Strand By Obaku Rim Quartz Silver Dial Women's Watch-S718LXVVMV,accessories,Watches,https://m.media-amazon.com/images/I/8151FZyDilS._AC_UL320_.jpg,https://www.amazon.in/Strand-Obaku-Quartz-Silver-Watch-S718LXVVMV/dp/B097HK81LQ/ref=sr_1_11525?qid=1679156038&s=watches&sr=1-11525,Get,0,"₹4,295",4995.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/11497.jpg,549450.0,24163.229326310237,1,1,1,1,0.4514033691933461,0.6467989107992148
11499,HAVELOCK Analogue Women's Watch (Black Dial),accessories,Watches,https://m.media-amazon.com/images/I/71VqGx2-yMS._AC_UL320_.jpg,https://www.amazon.in/HAVELOCK-Analogue-Womens-Watch-Black/dp/B0932KLC86/ref=sr_1_11527?qid=1679156038&s=watches&sr=1-11527,4.4,2,₹489,2499.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/11499.jpg,274890.0,9654.93625768935,0,1,1,1,0.5643943279946857,0.742502410492488
11502,Scarter Digital Girl's and Women's Watch DIG-07 (Grey Dial Multicolour Strap),accessories,Watches,https://m.media-amazon.com/images/I/71R2YrJM0CL._AC_UL320_.jpg,https://www.amazon.in/Scarter-Digital-Girls-Womens-DIG-07/dp/B08ZRYQM6R/ref=sr_1_11526?qid=1679156040&s=watches&sr=1-11526,3.1,16,₹299,999.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/11502.jpg,109890.0,6244.629765410355,0,1,1,1,0.5643943279946857,0.742502410492488
11503,KIARVI GALLERY Black 12 Dimond Magnet Strap Analog Watch and Diamond Studded Black Bracelet Combo for Girl's and Women,accessories,Watches,https://m.media-amazon.com/images/I/91VPQO7PsTL._AC_UL320_.jpg,https://www.amazon.in/KIARVI-GALLERY-Diamond-Studded-Bracelet/dp/B08ZKVRLT5/ref=sr_1_11527?qid=1679156040&s=watches&sr=1-11527,1.9,2,₹249,999.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/11503.jpg,109890.0,26071.60277894136,1,0,1,0,0.4514033691933461,0.6467989107992148
11504,Daniel Klein Analog Rose Gold Dial Women's Watch-DK.1.12528-4,accessories,Watches,https://m.media-amazon.com/images/I/71NAw+Tmm8L._AC_UL320_.jpg,https://www.amazon.in/Daniel-Klein-Analog-Womens-Watch-DK-1-12528-4/dp/B08YRR4365/ref=sr_1_11528?qid=1679156040&s=watches&sr=1-11528,3.4,2,"₹4,144",5650.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/11504.jpg,621500.0,10185.486741353803,0,1,1,1,0.5643943279946857,0.742502410492488
11508,Sooms Analogue Women's Watch (Rose Gold Dial) (Pink),accessories,Watches,https://m.media-amazon.com/images/I/41BMsrKSJML._AC_UL320_.jpg,https://www.amazon.in/Sooms-Analogue-Womens-Watch-Rose/dp/B08W2P4XB5/ref=sr_1_11532?qid=1679156040&s=watches&sr=1-11532,5.0,2,,299.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/11508.jpg,32890.0,2325.575426874291,0,1,1,1,0.5643943279946857,0.742502410492488
11509,KIROH Casual Analogue Girl's Watch(Black Dial black and Gold Colored Strap)-KG-A21,accessories,Watches,https://m.media-amazon.com/images/I/81dxEjDt8qL._AC_UL320_.jpg,https://www.amazon.in/KIROH-Casual-Analogue-Colored-KG-A21/dp/B08VHMW1R1/ref=sr_1_11533?qid=1679156040&s=watches&sr=1-11533,3.5,3,₹299,999.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/11509.jpg,109890.0,22699.86854752122,1,0,1,0,0.4514033691933461,0.6467989107992148
11510,Sooms Stainless Steel Analog Watch (Black Dial),accessories,Watches,https://m.media-amazon.com/images/I/41cLr3bwWUL._AC_UL320_.jpg,https://www.amazon.in/Sooms-Stainless-Steel-Analog-Watch/dp/B08TTLVWPR/ref=sr_1_11534?qid=1679156040&s=watches&sr=1-11534,4.0,1,₹249,299.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/11510.jpg,32890.0,5720.958849953206,0,1,1,1,0.5643943279946857,0.742502410492488
11512,Shivark Couples Watches for Men and Women Quartz Analog Metal Tree Lovers Black Dial Wristwatch for Men Women Lovers Set of 2,accessories,Watches,https://m.media-amazon.com/images/I/61WrDQ1yRXL._AC_UL320_.jpg,https://www.amazon.in/Shivark-Couples-Watches-Quartz-Wristwatch/dp/B08T1GNWKW/ref=sr_1_11536?qid=1679156040&s=watches&sr=1-11536,5.0,1,₹349,999.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/11512.jpg,109890.0,8563.72134640804,0,0,0,0,0.5643943279946857,0.742502410492488
11513,pass pass Black Kids Watch for Combo Analog for Boys & Girls (Pack of-2),accessories,Watches,https://m.media-amazon.com/images/I/51wDPAalZlL._AC_UL320_.jpg,https://www.amazon.in/Black-Watch-Combo-Analog-Girls/dp/B08SSF9PC7/ref=sr_1_11537?qid=1679156040&s=watches&sr=1-11537,2.9,2,₹249,599.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/11513.jpg,65890.0,3933.132398378423,0,1,1,1,0.5643943279946857,0.742502410492488
